order_id,item_id,customer_id,product_id,staff_id,store_id,quantity,list_price,discount,discount_percentage,total_price,order_status,order_status_desc,order_date,required_date,shipped_date,ship_status,days_to_ship,delay_vs_required
68,1,381,13,6,2,2,269.99,0.07,7.0,502.18,4,Completed,2016-02-10,2016-02-11,2016-02-13,Completed,3.0,2.0
68,2,381,17,6,2,1,429.0,0.1,10.0,386.1,4,Completed,2016-02-10,2016-02-11,2016-02-13,Completed,3.0,2.0
69,1,1413,22,7,2,2,269.99,0.1,10.0,485.98,4,Completed,2016-02-10,2016-02-12,2016-02-11,Completed,1.0,-1.0
69,2,1413,5,7,2,1,1320.99,0.2,20.0,1056.79,4,Completed,2016-02-10,2016-02-12,2016-02-11,Completed,1.0,-1.0
69,3,1413,10,7,2,1,1549.0,0.05,5.0,1471.55,4,Completed,2016-02-10,2016-02-12,2016-02-11,Completed,1.0,-1.0
70,1,50,3,9,3,2,999.99,0.05,5.0,1899.98,3,Rejected,2016-02-11,2016-02-11,,Pending,,
70,2,50,18,9,3,1,449.0,0.2,20.0,359.2,3,Rejected,2016-02-11,2016-02-11,,Pending,,
70,3,50,20,9,3,1,599.99,0.05,5.0,569.99,3,Rejected,2016-02-11,2016-02-11,,Pending,,
71,1,797,26,7,2,2,599.99,0.05,5.0,1139.98,4,Completed,2016-02-11,2016-02-14,2016-02-12,Completed,1.0,-2.0
71,2,797,24,7,2,1,549.99,0.2,20.0,439.99,4,Completed,2016-02-11,2016-02-14,2016-02-12,Completed,1.0,-2.0
71,3,797,18,7,2,1,449.0,0.1,10.0,404.1,4,Completed,2016-02-11,2016-02-14,2016-02-12,Completed,1.0,-2.0
72,1,1386,17,2,1,2,429.0,0.07,7.0,797.94,4,Completed,2016-02-12,2016-02-15,2016-02-13,Completed,1.0,-2.0
72,2,1386,12,2,1,1,549.99,0.05,5.0,522.49,4,Completed,2016-02-12,2016-02-15,2016-02-13,Completed,1.0,-2.0
72,3,1386,13,2,1,2,269.99,0.1,10.0,485.98,4,Completed,2016-02-12,2016-02-15,2016-02-13,Completed,1.0,-2.0
73,1,612,22,7,2,1,269.99,0.07,7.0,251.09,4,Completed,2016-02-12,2016-02-15,2016-02-14,Completed,2.0,-1.0
73,2,612,26,7,2,2,599.99,0.05,5.0,1139.98,4,Completed,2016-02-12,2016-02-15,2016-02-14,Completed,2.0,-1.0
73,3,612,3,7,2,2,999.99,0.07,7.0,1859.98,4,Completed,2016-02-12,2016-02-15,2016-02-14,Completed,2.0,-1.0
73,4,612,25,7,2,1,499.99,0.07,7.0,464.99,4,Completed,2016-02-12,2016-02-15,2016-02-14,Completed,2.0,-1.0
73,5,612,23,7,2,2,299.99,0.2,20.0,479.98,4,Completed,2016-02-12,2016-02-15,2016-02-14,Completed,2.0,-1.0
74,1,264,16,7,2,2,599.99,0.05,5.0,1139.98,4,Completed,2016-02-13,2016-02-15,2016-02-15,Completed,2.0,0.0
74,2,264,6,7,2,1,469.99,0.07,7.0,437.09,4,Completed,2016-02-13,2016-02-15,2016-02-15,Completed,2.0,0.0
75,1,587,3,6,2,1,999.99,0.1,10.0,899.99,4,Completed,2016-02-14,2016-02-15,2016-02-17,Completed,3.0,2.0
75,2,587,7,6,2,2,3999.99,0.07,7.0,7439.98,4,Completed,2016-02-14,2016-02-15,2016-02-17,Completed,3.0,2.0
75,3,587,15,6,2,1,529.99,0.2,20.0,423.99,4,Completed,2016-02-14,2016-02-15,2016-02-17,Completed,3.0,2.0
76,1,9,12,6,2,1,549.99,0.05,5.0,522.49,3,Rejected,2016-02-16,2016-02-16,,Pending,,
76,2,9,11,6,2,2,1680.99,0.1,10.0,3025.78,3,Rejected,2016-02-16,2016-02-16,,Pending,,
76,3,9,5,6,2,1,1320.99,0.07,7.0,1228.52,3,Rejected,2016-02-16,2016-02-16,,Pending,,
77,1,385,20,2,1,1,599.99,0.07,7.0,557.99,4,Completed,2016-02-16,2016-02-19,2016-02-19,Completed,3.0,0.0
77,2,385,24,2,1,2,549.99,0.1,10.0,989.98,4,Completed,2016-02-16,2016-02-19,2016-02-19,Completed,3.0,0.0
77,3,385,26,2,1,1,599.99,0.2,20.0,479.99,4,Completed,2016-02-16,2016-02-19,2016-02-19,Completed,3.0,0.0
77,4,385,25,2,1,1,499.99,0.2,20.0,399.99,4,Completed,2016-02-16,2016-02-19,2016-02-19,Completed,3.0,0.0
78,1,1182,17,7,2,1,429.0,0.07,7.0,398.97,4,Completed,2016-02-16,2016-02-18,2016-02-19,Completed,3.0,1.0
78,2,1182,19,7,2,1,449.0,0.2,20.0,359.2,4,Completed,2016-02-16,2016-02-18,2016-02-19,Completed,3.0,1.0
78,3,1182,18,7,2,2,449.0,0.1,10.0,808.2,4,Completed,2016-02-16,2016-02-18,2016-02-19,Completed,3.0,1.0
78,4,1182,14,7,2,2,269.99,0.1,10.0,485.98,4,Completed,2016-02-16,2016-02-18,2016-02-19,Completed,3.0,1.0
79,1,529,9,3,1,2,2999.99,0.1,10.0,5399.98,4,Completed,2016-02-17,2016-02-20,2016-02-20,Completed,3.0,0.0
79,2,529,17,3,1,2,429.0,0.05,5.0,815.1,4,Completed,2016-02-17,2016-02-20,2016-02-20,Completed,3.0,0.0
79,3,529,6,3,1,1,469.99,0.1,10.0,422.99,4,Completed,2016-02-17,2016-02-20,2016-02-20,Completed,3.0,0.0
79,4,529,25,3,1,2,499.99,0.07,7.0,929.98,4,Completed,2016-02-17,2016-02-20,2016-02-20,Completed,3.0,0.0
80,1,397,26,6,2,1,599.99,0.1,10.0,539.99,4,Completed,2016-02-17,2016-02-20,2016-02-19,Completed,2.0,-1.0
80,2,397,24,6,2,1,549.99,0.1,10.0,494.99,4,Completed,2016-02-17,2016-02-20,2016-02-19,Completed,2.0,-1.0
80,3,397,17,6,2,1,429.0,0.2,20.0,343.2,4,Completed,2016-02-17,2016-02-20,2016-02-19,Completed,2.0,-1.0
81,1,521,10,6,2,2,1549.0,0.2,20.0,2478.4,4,Completed,2016-02-17,2016-02-19,2016-02-18,Completed,1.0,-1.0
81,2,521,23,6,2,2,299.99,0.05,5.0,569.98,4,Completed,2016-02-17,2016-02-19,2016-02-18,Completed,1.0,-1.0
81,3,521,25,6,2,2,499.99,0.05,5.0,949.98,4,Completed,2016-02-17,2016-02-19,2016-02-18,Completed,1.0,-1.0
82,1,1223,25,6,2,2,499.99,0.1,10.0,899.98,4,Completed,2016-02-18,2016-02-21,2016-02-20,Completed,2.0,-1.0
82,2,1223,11,6,2,2,1680.99,0.2,20.0,2689.58,4,Completed,2016-02-18,2016-02-21,2016-02-20,Completed,2.0,-1.0
83,1,393,20,3,1,1,599.99,0.2,20.0,479.99,4,Completed,2016-02-19,2016-02-20,2016-02-20,Completed,1.0,0.0
83,2,393,3,3,1,2,999.99,0.05,5.0,1899.98,4,Completed,2016-02-19,2016-02-20,2016-02-20,Completed,1.0,0.0
84,1,317,23,7,2,2,299.99,0.07,7.0,557.98,4,Completed,2016-02-20,2016-02-22,2016-02-21,Completed,1.0,-1.0
84,2,317,15,7,2,2,529.99,0.07,7.0,985.78,4,Completed,2016-02-20,2016-02-22,2016-02-21,Completed,1.0,-1.0
85,1,1174,4,7,2,2,2899.99,0.05,5.0,5509.98,4,Completed,2016-02-20,2016-02-23,2016-02-21,Completed,1.0,-2.0
85,2,1174,18,7,2,1,449.0,0.07,7.0,417.57,4,Completed,2016-02-20,2016-02-23,2016-02-21,Completed,1.0,-2.0
86,1,276,9,7,2,2,2999.99,0.1,10.0,5399.98,4,Completed,2016-02-21,2016-02-22,2016-02-23,Completed,2.0,1.0
86,2,276,23,7,2,2,299.99,0.07,7.0,557.98,4,Completed,2016-02-21,2016-02-22,2016-02-23,Completed,2.0,1.0
86,3,276,21,7,2,2,269.99,0.2,20.0,431.98,4,Completed,2016-02-21,2016-02-22,2016-02-23,Completed,2.0,1.0
86,4,276,15,7,2,1,529.99,0.1,10.0,476.99,4,Completed,2016-02-21,2016-02-22,2016-02-23,Completed,2.0,1.0
87,1,516,20,6,2,2,599.99,0.2,20.0,959.98,4,Completed,2016-02-21,2016-02-22,2016-02-23,Completed,2.0,1.0
87,2,516,23,6,2,2,299.99,0.1,10.0,539.98,4,Completed,2016-02-21,2016-02-22,2016-02-23,Completed,2.0,1.0
88,1,1069,10,6,2,1,1549.0,0.07,7.0,1440.57,4,Completed,2016-02-21,2016-02-22,2016-02-23,Completed,2.0,1.0
88,2,1069,8,6,2,2,1799.99,0.1,10.0,3239.98,4,Completed,2016-02-21,2016-02-22,2016-02-23,Completed,2.0,1.0
88,3,1069,7,6,2,1,3999.99,0.1,10.0,3599.99,4,Completed,2016-02-21,2016-02-22,2016-02-23,Completed,2.0,1.0
89,1,668,5,8,3,1,1320.99,0.05,5.0,1254.94,4,Completed,2016-02-21,2016-02-24,2016-02-24,Completed,3.0,0.0
89,2,668,6,8,3,2,469.99,0.1,10.0,845.98,4,Completed,2016-02-21,2016-02-24,2016-02-24,Completed,3.0,0.0
90,1,414,3,7,2,1,999.99,0.1,10.0,899.99,4,Completed,2016-02-23,2016-02-25,2016-02-24,Completed,1.0,-1.0
90,2,414,6,7,2,1,469.99,0.07,7.0,437.09,4,Completed,2016-02-23,2016-02-25,2016-02-24,Completed,1.0,-1.0
91,1,648,11,2,1,1,1680.99,0.1,10.0,1512.89,4,Completed,2016-02-25,2016-02-27,2016-02-28,Completed,3.0,1.0
91,2,648,25,2,1,1,499.99,0.05,5.0,474.99,4,Completed,2016-02-25,2016-02-27,2016-02-28,Completed,3.0,1.0
91,3,648,15,2,1,2,529.99,0.07,7.0,985.78,4,Completed,2016-02-25,2016-02-27,2016-02-28,Completed,3.0,1.0
91,4,648,13,2,1,2,269.99,0.07,7.0,502.18,4,Completed,2016-02-25,2016-02-27,2016-02-28,Completed,3.0,1.0
92,1,1309,8,7,2,1,1799.99,0.1,10.0,1619.99,4,Completed,2016-02-25,2016-02-28,2016-02-28,Completed,3.0,0.0
93,1,1328,22,3,1,2,269.99,0.07,7.0,502.18,4,Completed,2016-02-26,2016-02-28,2016-02-27,Completed,1.0,-1.0
93,2,1328,17,3,1,1,429.0,0.05,5.0,407.55,4,Completed,2016-02-26,2016-02-28,2016-02-27,Completed,1.0,-1.0
93,3,1328,21,3,1,1,269.99,0.1,10.0,242.99,4,Completed,2016-02-26,2016-02-28,2016-02-27,Completed,1.0,-1.0
93,4,1328,2,3,1,1,749.99,0.2,20.0,599.99,4,Completed,2016-02-26,2016-02-28,2016-02-27,Completed,1.0,-1.0
93,5,1328,10,3,1,2,1549.0,0.07,7.0,2881.14,4,Completed,2016-02-26,2016-02-28,2016-02-27,Completed,1.0,-1.0
94,1,929,12,2,1,1,549.99,0.05,5.0,522.49,4,Completed,2016-02-27,2016-02-28,2016-02-29,Completed,2.0,1.0
94,2,929,4,2,1,1,2899.99,0.2,20.0,2319.99,4,Completed,2016-02-27,2016-02-28,2016-02-29,Completed,2.0,1.0
94,3,929,11,2,1,1,1680.99,0.2,20.0,1344.79,4,Completed,2016-02-27,2016-02-28,2016-02-29,Completed,2.0,1.0
94,4,929,21,2,1,2,269.99,0.07,7.0,502.18,4,Completed,2016-02-27,2016-02-28,2016-02-29,Completed,2.0,1.0
95,1,218,10,7,2,2,1549.0,0.2,20.0,2478.4,4,Completed,2016-02-27,2016-02-29,2016-02-28,Completed,1.0,-1.0
95,2,218,19,7,2,1,449.0,0.1,10.0,404.1,4,Completed,2016-02-27,2016-02-29,2016-02-28,Completed,1.0,-1.0
95,3,218,8,7,2,2,1799.99,0.2,20.0,2879.98,4,Completed,2016-02-27,2016-02-29,2016-02-28,Completed,1.0,-1.0
95,4,218,20,7,2,2,599.99,0.05,5.0,1139.98,4,Completed,2016-02-27,2016-02-29,2016-02-28,Completed,1.0,-1.0
96,1,1094,26,7,2,1,599.99,0.1,10.0,539.99,4,Completed,2016-02-27,2016-02-29,2016-02-28,Completed,1.0,-1.0
96,2,1094,23,7,2,1,299.99,0.05,5.0,284.99,4,Completed,2016-02-27,2016-02-29,2016-02-28,Completed,1.0,-1.0
97,1,204,20,7,2,2,599.99,0.2,20.0,959.98,4,Completed,2016-02-28,2016-02-29,2016-03-01,Completed,2.0,1.0
97,2,204,2,7,2,1,749.99,0.07,7.0,697.49,4,Completed,2016-02-28,2016-02-29,2016-03-01,Completed,2.0,1.0
97,3,204,6,7,2,2,469.99,0.2,20.0,751.98,4,Completed,2016-02-28,2016-02-29,2016-03-01,Completed,2.0,1.0
97,4,204,19,7,2,1,449.0,0.1,10.0,404.1,4,Completed,2016-02-28,2016-02-29,2016-03-01,Completed,2.0,1.0
98,1,1194,19,6,2,1,449.0,0.07,7.0,417.57,4,Completed,2016-02-28,2016-02-29,2016-02-29,Completed,1.0,0.0
98,2,1194,21,6,2,1,269.99,0.1,10.0,242.99,4,Completed,2016-02-28,2016-02-29,2016-02-29,Completed,1.0,0.0
98,3,1194,2,6,2,1,749.99,0.2,20.0,599.99,4,Completed,2016-02-28,2016-02-29,2016-02-29,Completed,1.0,0.0
98,4,1194,22,6,2,2,269.99,0.2,20.0,431.98,4,Completed,2016-02-28,2016-02-29,2016-02-29,Completed,1.0,0.0
99,1,1165,13,9,3,1,269.99,0.2,20.0,215.99,4,Completed,2016-02-29,2016-03-01,2016-03-03,Completed,3.0,2.0
99,2,1165,21,9,3,1,269.99,0.2,20.0,215.99,4,Completed,2016-02-29,2016-03-01,2016-03-03,Completed,3.0,2.0
99,3,1165,25,9,3,2,499.99,0.05,5.0,949.98,4,Completed,2016-02-29,2016-03-01,2016-03-03,Completed,3.0,2.0
99,4,1165,7,9,3,2,3999.99,0.07,7.0,7439.98,4,Completed,2016-02-29,2016-03-01,2016-03-03,Completed,3.0,2.0
99,5,1165,23,9,3,2,299.99,0.2,20.0,479.98,4,Completed,2016-02-29,2016-03-01,2016-03-03,Completed,3.0,2.0
100,1,1237,12,7,2,2,549.99,0.05,5.0,1044.98,4,Completed,2016-03-01,2016-03-04,2016-03-03,Completed,2.0,-1.0
100,2,1237,11,7,2,2,1680.99,0.1,10.0,3025.78,4,Completed,2016-03-01,2016-03-04,2016-03-03,Completed,2.0,-1.0
100,3,1237,7,7,2,2,3999.99,0.2,20.0,6399.98,4,Completed,2016-03-01,2016-03-04,2016-03-03,Completed,2.0,-1.0
100,4,1237,16,7,2,2,599.99,0.2,20.0,959.98,4,Completed,2016-03-01,2016-03-04,2016-03-03,Completed,2.0,-1.0
100,5,1237,24,7,2,2,549.99,0.1,10.0,989.98,4,Completed,2016-03-01,2016-03-04,2016-03-03,Completed,2.0,-1.0
101,1,271,12,8,3,2,549.99,0.2,20.0,879.98,4,Completed,2016-03-01,2016-03-04,2016-03-04,Completed,3.0,0.0
102,1,336,15,7,2,1,529.99,0.05,5.0,503.49,4,Completed,2016-03-02,2016-03-05,2016-03-03,Completed,1.0,-2.0
102,2,336,22,7,2,1,269.99,0.07,7.0,251.09,4,Completed,2016-03-02,2016-03-05,2016-03-03,Completed,1.0,-2.0
103,1,991,17,2,1,1,429.0,0.07,7.0,398.97,4,Completed,2016-03-03,2016-03-06,2016-03-05,Completed,2.0,-1.0
103,2,991,3,2,1,1,999.99,0.05,5.0,949.99,4,Completed,2016-03-03,2016-03-06,2016-03-05,Completed,2.0,-1.0
103,3,991,18,2,1,1,449.0,0.2,20.0,359.2,4,Completed,2016-03-03,2016-03-06,2016-03-05,Completed,2.0,-1.0
103,4,991,15,2,1,2,529.99,0.1,10.0,953.98,4,Completed,2016-03-03,2016-03-06,2016-03-05,Completed,2.0,-1.0
103,5,991,9,2,1,2,2999.99,0.1,10.0,5399.98,4,Completed,2016-03-03,2016-03-06,2016-03-05,Completed,2.0,-1.0
104,1,7,19,7,2,2,449.0,0.1,10.0,808.2,4,Completed,2016-03-03,2016-03-05,2016-03-05,Completed,2.0,0.0
104,2,7,26,7,2,1,599.99,0.05,5.0,569.99,4,Completed,2016-03-03,2016-03-05,2016-03-05,Completed,2.0,0.0
105,1,306,11,7,2,2,1680.99,0.2,20.0,2689.58,4,Completed,2016-03-03,2016-03-05,2016-03-04,Completed,1.0,-1.0
105,2,306,3,7,2,1,999.99,0.05,5.0,949.99,4,Completed,2016-03-03,2016-03-05,2016-03-04,Completed,1.0,-1.0
105,3,306,9,7,2,1,2999.99,0.05,5.0,2849.99,4,Completed,2016-03-03,2016-03-05,2016-03-04,Completed,1.0,-1.0
106,1,422,17,9,3,1,429.0,0.1,10.0,386.1,4,Completed,2016-03-04,2016-03-05,2016-03-05,Completed,1.0,0.0
106,2,422,13,9,3,2,269.99,0.1,10.0,485.98,4,Completed,2016-03-04,2016-03-05,2016-03-05,Completed,1.0,0.0
107,1,633,19,2,1,1,449.0,0.2,20.0,359.2,4,Completed,2016-03-06,2016-03-09,2016-03-09,Completed,3.0,0.0
107,2,633,13,2,1,2,269.99,0.1,10.0,485.98,4,Completed,2016-03-06,2016-03-09,2016-03-09,Completed,3.0,0.0
108,1,12,11,6,2,1,1680.99,0.1,10.0,1512.89,4,Completed,2016-03-06,2016-03-09,2016-03-07,Completed,1.0,-2.0
108,2,12,22,6,2,2,269.99,0.07,7.0,502.18,4,Completed,2016-03-06,2016-03-09,2016-03-07,Completed,1.0,-2.0
108,3,12,16,6,2,2,599.99,0.05,5.0,1139.98,4,Completed,2016-03-06,2016-03-09,2016-03-07,Completed,1.0,-2.0
109,1,1255,22,6,2,2,269.99,0.1,10.0,485.98,4,Completed,2016-03-06,2016-03-09,2016-03-09,Completed,3.0,0.0
109,2,1255,6,6,2,1,469.99,0.07,7.0,437.09,4,Completed,2016-03-06,2016-03-09,2016-03-09,Completed,3.0,0.0
110,1,677,14,9,3,1,269.99,0.1,10.0,242.99,4,Completed,2016-03-06,2016-03-08,2016-03-09,Completed,3.0,1.0
111,1,630,14,6,2,1,269.99,0.1,10.0,242.99,4,Completed,2016-03-07,2016-03-10,2016-03-10,Completed,3.0,0.0
111,2,630,12,6,2,2,549.99,0.07,7.0,1022.98,4,Completed,2016-03-07,2016-03-10,2016-03-10,Completed,3.0,0.0
112,1,469,23,6,2,2,299.99,0.2,20.0,479.98,4,Completed,2016-03-08,2016-03-11,2016-03-10,Completed,2.0,-1.0
112,2,469,25,6,2,2,499.99,0.07,7.0,929.98,4,Completed,2016-03-08,2016-03-11,2016-03-10,Completed,2.0,-1.0
112,3,469,24,6,2,2,549.99,0.05,5.0,1044.98,4,Completed,2016-03-08,2016-03-11,2016-03-10,Completed,2.0,-1.0
112,4,469,5,6,2,1,1320.99,0.2,20.0,1056.79,4,Completed,2016-03-08,2016-03-11,2016-03-10,Completed,2.0,-1.0
113,1,1078,12,6,2,2,549.99,0.07,7.0,1022.98,4,Completed,2016-03-08,2016-03-11,2016-03-11,Completed,3.0,0.0
113,2,1078,24,6,2,2,549.99,0.1,10.0,989.98,4,Completed,2016-03-08,2016-03-11,2016-03-11,Completed,3.0,0.0
113,3,1078,6,6,2,1,469.99,0.07,7.0,437.09,4,Completed,2016-03-08,2016-03-11,2016-03-11,Completed,3.0,0.0
113,4,1078,23,6,2,1,299.99,0.2,20.0,239.99,4,Completed,2016-03-08,2016-03-11,2016-03-11,Completed,3.0,0.0
113,5,1078,5,6,2,2,1320.99,0.2,20.0,2113.58,4,Completed,2016-03-08,2016-03-11,2016-03-11,Completed,3.0,0.0
114,1,1431,12,7,2,1,549.99,0.05,5.0,522.49,4,Completed,2016-03-08,2016-03-10,2016-03-11,Completed,3.0,1.0
114,2,1431,2,7,2,1,749.99,0.07,7.0,697.49,4,Completed,2016-03-08,2016-03-10,2016-03-11,Completed,3.0,1.0
114,3,1431,13,7,2,2,269.99,0.1,10.0,485.98,4,Completed,2016-03-08,2016-03-10,2016-03-11,Completed,3.0,1.0
115,1,1369,22,7,2,1,269.99,0.2,20.0,215.99,4,Completed,2016-03-09,2016-03-11,2016-03-11,Completed,2.0,0.0
115,2,1369,19,7,2,1,449.0,0.1,10.0,404.1,4,Completed,2016-03-09,2016-03-11,2016-03-11,Completed,2.0,0.0
116,1,471,26,7,2,1,599.99,0.05,5.0,569.99,4,Completed,2016-03-10,2016-03-11,2016-03-11,Completed,1.0,0.0
117,1,740,22,6,2,2,269.99,0.2,20.0,431.98,4,Completed,2016-03-10,2016-03-13,2016-03-11,Completed,1.0,-2.0
117,2,740,26,6,2,1,599.99,0.05,5.0,569.99,4,Completed,2016-03-10,2016-03-13,2016-03-11,Completed,1.0,-2.0
117,3,740,14,6,2,1,269.99,0.2,20.0,215.99,4,Completed,2016-03-10,2016-03-13,2016-03-11,Completed,1.0,-2.0
117,4,740,19,6,2,1,449.0,0.05,5.0,426.55,4,Completed,2016-03-10,2016-03-13,2016-03-11,Completed,1.0,-2.0
118,1,577,18,2,1,1,449.0,0.07,7.0,417.57,4,Completed,2016-03-12,2016-03-14,2016-03-13,Completed,1.0,-1.0
118,2,577,4,2,1,1,2899.99,0.07,7.0,2696.99,4,Completed,2016-03-12,2016-03-14,2016-03-13,Completed,1.0,-1.0
118,3,577,6,2,1,1,469.99,0.07,7.0,437.09,4,Completed,2016-03-12,2016-03-14,2016-03-13,Completed,1.0,-1.0
118,4,577,3,2,1,2,999.99,0.1,10.0,1799.98,4,Completed,2016-03-12,2016-03-14,2016-03-13,Completed,1.0,-1.0
118,5,577,23,2,1,2,299.99,0.07,7.0,557.98,4,Completed,2016-03-12,2016-03-14,2016-03-13,Completed,1.0,-1.0
119,1,925,25,7,2,1,499.99,0.05,5.0,474.99,4,Completed,2016-03-12,2016-03-14,2016-03-14,Completed,2.0,0.0
120,1,327,13,7,2,2,269.99,0.05,5.0,512.98,4,Completed,2016-03-14,2016-03-15,2016-03-17,Completed,3.0,2.0
120,2,327,6,7,2,2,469.99,0.05,5.0,892.98,4,Completed,2016-03-14,2016-03-15,2016-03-17,Completed,3.0,2.0
120,3,327,10,7,2,2,1549.0,0.05,5.0,2943.1,4,Completed,2016-03-14,2016-03-15,2016-03-17,Completed,3.0,2.0
120,4,327,17,7,2,1,429.0,0.05,5.0,407.55,4,Completed,2016-03-14,2016-03-15,2016-03-17,Completed,3.0,2.0
120,5,327,16,7,2,2,599.99,0.2,20.0,959.98,4,Completed,2016-03-14,2016-03-15,2016-03-17,Completed,3.0,2.0
121,1,755,5,6,2,1,1320.99,0.2,20.0,1056.79,4,Completed,2016-03-14,2016-03-15,2016-03-16,Completed,2.0,1.0
121,2,755,14,6,2,2,269.99,0.1,10.0,485.98,4,Completed,2016-03-14,2016-03-15,2016-03-16,Completed,2.0,1.0
121,3,755,4,6,2,2,2899.99,0.1,10.0,5219.98,4,Completed,2016-03-14,2016-03-15,2016-03-16,Completed,2.0,1.0
121,4,755,24,6,2,2,549.99,0.07,7.0,1022.98,4,Completed,2016-03-14,2016-03-15,2016-03-16,Completed,2.0,1.0
121,5,755,2,6,2,2,749.99,0.05,5.0,1424.98,4,Completed,2016-03-14,2016-03-15,2016-03-16,Completed,2.0,1.0
122,1,786,16,6,2,1,599.99,0.1,10.0,539.99,4,Completed,2016-03-14,2016-03-16,2016-03-15,Completed,1.0,-1.0
123,1,766,12,6,2,2,549.99,0.1,10.0,989.98,4,Completed,2016-03-15,2016-03-18,2016-03-17,Completed,2.0,-1.0
124,1,403,16,3,1,1,599.99,0.05,5.0,569.99,4,Completed,2016-03-16,2016-03-18,2016-03-17,Completed,1.0,-1.0
124,2,403,4,3,1,1,2899.99,0.07,7.0,2696.99,4,Completed,2016-03-16,2016-03-18,2016-03-17,Completed,1.0,-1.0
124,3,403,7,3,1,2,3999.99,0.05,5.0,7599.98,4,Completed,2016-03-16,2016-03-18,2016-03-17,Completed,1.0,-1.0
125,1,685,17,6,2,1,429.0,0.1,10.0,386.1,4,Completed,2016-03-16,2016-03-19,2016-03-17,Completed,1.0,-2.0
126,1,1365,9,7,2,2,2999.99,0.05,5.0,5699.98,4,Completed,2016-03-16,2016-03-18,2016-03-18,Completed,2.0,0.0
127,1,484,17,8,3,1,429.0,0.07,7.0,398.97,4,Completed,2016-03-17,2016-03-18,2016-03-19,Completed,2.0,1.0
127,2,484,20,8,3,1,599.99,0.1,10.0,539.99,4,Completed,2016-03-17,2016-03-18,2016-03-19,Completed,2.0,1.0
127,3,484,4,8,3,2,2899.99,0.07,7.0,5393.98,4,Completed,2016-03-17,2016-03-18,2016-03-19,Completed,2.0,1.0
128,1,86,24,6,2,2,549.99,0.1,10.0,989.98,4,Completed,2016-03-18,2016-03-20,2016-03-21,Completed,3.0,1.0
128,2,86,16,6,2,2,599.99,0.1,10.0,1079.98,4,Completed,2016-03-18,2016-03-20,2016-03-21,Completed,3.0,1.0
128,3,86,4,6,2,2,2899.99,0.2,20.0,4639.98,4,Completed,2016-03-18,2016-03-20,2016-03-21,Completed,3.0,1.0
128,4,86,3,6,2,2,999.99,0.2,20.0,1599.98,4,Completed,2016-03-18,2016-03-20,2016-03-21,Completed,3.0,1.0
129,1,84,18,7,2,1,449.0,0.1,10.0,404.1,4,Completed,2016-03-19,2016-03-21,2016-03-21,Completed,2.0,0.0
129,2,84,9,7,2,1,2999.99,0.1,10.0,2699.99,4,Completed,2016-03-19,2016-03-21,2016-03-21,Completed,2.0,0.0
130,1,1049,26,6,2,1,599.99,0.05,5.0,569.99,4,Completed,2016-03-19,2016-03-22,2016-03-20,Completed,1.0,-2.0
130,2,1049,5,6,2,2,1320.99,0.07,7.0,2457.04,4,Completed,2016-03-19,2016-03-22,2016-03-20,Completed,1.0,-2.0
131,1,316,22,8,3,2,269.99,0.2,20.0,431.98,4,Completed,2016-03-19,2016-03-22,2016-03-20,Completed,1.0,-2.0
131,2,316,4,8,3,2,2899.99,0.07,7.0,5393.98,4,Completed,2016-03-19,2016-03-22,2016-03-20,Completed,1.0,-2.0
131,3,316,24,8,3,2,549.99,0.1,10.0,989.98,4,Completed,2016-03-19,2016-03-22,2016-03-20,Completed,1.0,-2.0
132,1,46,2,3,1,2,749.99,0.05,5.0,1424.98,4,Completed,2016-03-20,2016-03-22,2016-03-23,Completed,3.0,1.0
132,2,46,20,3,1,1,599.99,0.05,5.0,569.99,4,Completed,2016-03-20,2016-03-22,2016-03-23,Completed,3.0,1.0
132,3,46,9,3,1,1,2999.99,0.1,10.0,2699.99,4,Completed,2016-03-20,2016-03-22,2016-03-23,Completed,3.0,1.0
133,1,409,13,7,2,2,269.99,0.05,5.0,512.98,4,Completed,2016-03-20,2016-03-22,2016-03-21,Completed,1.0,-1.0
133,2,409,22,7,2,1,269.99,0.2,20.0,215.99,4,Completed,2016-03-20,2016-03-22,2016-03-21,Completed,1.0,-1.0
134,1,679,19,7,2,2,449.0,0.1,10.0,808.2,4,Completed,2016-03-20,2016-03-21,2016-03-21,Completed,1.0,0.0
134,2,679,2,7,2,2,749.99,0.07,7.0,1394.98,4,Completed,2016-03-20,2016-03-21,2016-03-21,Completed,1.0,0.0
134,3,679,18,7,2,2,449.0,0.07,7.0,835.14,4,Completed,2016-03-20,2016-03-21,2016-03-21,Completed,1.0,0.0
135,1,1354,5,7,2,2,1320.99,0.05,5.0,2509.88,4,Completed,2016-03-21,2016-03-23,2016-03-23,Completed,2.0,0.0
135,2,1354,18,7,2,2,449.0,0.05,5.0,853.1,4,Completed,2016-03-21,2016-03-23,2016-03-23,Completed,2.0,0.0
135,3,1354,25,7,2,1,499.99,0.2,20.0,399.99,4,Completed,2016-03-21,2016-03-23,2016-03-23,Completed,2.0,0.0
135,4,1354,2,7,2,1,749.99,0.05,5.0,712.49,4,Completed,2016-03-21,2016-03-23,2016-03-23,Completed,2.0,0.0
136,1,1192,7,8,3,2,3999.99,0.2,20.0,6399.98,4,Completed,2016-03-21,2016-03-24,2016-03-23,Completed,2.0,-1.0
